IDuser,CustomerName,Location,IDhotel,NameHotel,Rating,Date
2647,Hoang T. A.,Hội An,163,Khu nghỉ dưỡng Four Seasons The Nam Hải Hội An,10,2021-08-04
10580,Vu K. T.,Vũng Tàu,27,Bella VT Hotel,5.0,2021-08-04
6306,Nhung T. H. H.,Phú Quốc,499,Sen Hotel Phu Quoc,9.0,2021-08-04
6306,Nhung T. H. H.,Đà Nẵng,81,Halina Hotel and Apartment,6.0,2021-08-04
8207,Thi L. M. H.,Quy Nhơn,387,La Cactus Hotel,7.0,2021-08-04
1905,Giang H. H.,Vũng Tàu,463,Pullman Vung Tau,10.0,2021-08-04
8204,Thi L. K.,Phú Quốc,435,Mövenpick Resort Waverly Phu Quoc,7.0,2021-08-04
4737,Minh H. P.,Quy Nhơn,387,La Cactus Hotel,6.0,2021-08-04
7895,Thanh T. H. L.,Đà Nẵng,459,Phuc Thanh Luxury Hotel,9.0,2021-08-04
4717,Minh H. B. H.,Quy Nhơn,387,La Cactus Hotel,10.0,2021-08-04
2195,Hanh H. H.,Phan Thiết,521,TTC Hotel Phan Thiết,8.0,2021-08-05
1286,Do D. M. M.,Nha Trang,548,V Hotel Nha Trang,5.0,2021-08-05
4959,Nam H. H.,Phú Quốc,435,Mövenpick Resort Waverly Phu Quoc,8.3,2021-08-05
5857,Nguyen T. H.,Hội An,220,Khách Sạn Hoài Niệm Hội An,8.5,2021-08-05
3991,Le Q. N.,Hội An,457,Pho Hoi 1 Hotel,9.1,2021-08-05
2982,Huy H. N.,Phú Quốc,561,VinOasis Phu Quoc,8.5,2021-08-05
3145,Huynh N. G.,Hội An,354,Khách sạn Thanh Bình 2,10.0,2021-08-05
1793,Duy K. N.,Đà Lạt,357,Khách sạn The Luxe Đà Lạt,9.7,2021-08-06
5961,Nguyen T. T. H.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,10.0,2021-08-06
9403,Tran T. U. L.,Phan Thiết,185,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.5,2021-08-06
9395,Tran T. T. N.,Quy Nhơn,426,Mira Eco Hotel Quy Nhơn,9.0,2021-08-06
10796,Xuan N. N.,Nha Trang,297,Khách sạn Modern Sky Nha Trang,8.4,2021-08-06
5845,Nguyen T. C. T.,Phan Thiết,185,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,2021-08-07
1758,Duong T. T. H.,Đà Nẵng,13,Angel Hotel Danang,5.4,2021-08-07
4907,My M.,Đà Lạt,111,Hôtel Colline Dalat,9.7,2021-08-08
5876,Nguyen T. K.,Nha Trang,343,Khách sạn Senkotel Nha Trang,10.0,2021-08-08
1557,Duc K. N.,Đà Nẵng,395,Le House Boutique Hotel,9.7,2021-08-08
5850,Nguyen T. D. H.,Phan Thiết,22,Azerai Ke Ga Bay,9.7,2021-08-08
1345,Do Q. C.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,9.4,2021-08-09
5968,Nguyen T. T. O.,Phan Thiết,521,TTC Hotel Phan Thiết,7.6,2021-08-09
4017,Le T. H.,Huế,542,The Sunriver Boutique Hotel Hue,8.5,2021-08-10
394,Bui N. T. T.,Đà Nẵng,539,The Secret Garden Hostel,6.5,2021-08-11
5565,Nguyen H. P.,Đà Lạt,522,TTR An Nam Apart Hotel,7.0,2021-08-11
7910,Thanh T. N.,Phan Thiết,302,Khách sạn Mường Thanh Holiday Mũi Né,10.0,2021-08-12
9050,Tran C. H. V.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,4.8,2021-08-12
7337,Quynh H. M.,Đà Lạt,125,Khanh Uyen 3 Hotel,8.0,2021-08-12
7055,Phuong N. C.,Vũng Tàu,100,Hotel Hoai Anh,5.0,2021-08-12
9486,Trang P. T.,Vũng Tàu,576,ibis Styles Vung Tau,8.0,2021-08-12
6543,Pham N. H. L.,Đà Lạt,1,AN Boutique Hotel - STAY 24H,10.0,2021-08-12
9247,Tran N. Q. L.,Hội An,220,Khách Sạn Hoài Niệm Hội An,8.8,2021-08-13
1743,Duong T. L.,Nha Trang,343,Khách sạn Senkotel Nha Trang,6.2,2021-08-13
2973,Huy H.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,8.5,2021-08-13
5133,Ngo H. A.,Nha Trang,413,Melissa Hotel Nha Trang,10.0,2021-08-14
9727,Trung N.,Nha Trang,304,Khách sạn Mường Thanh Luxury Nha Trang,6.0,2021-08-14
8206,Thi L. L. T.,Đà Lạt,573,Vuong Gia Hotel,9.7,2021-08-14
4317,Long L.,Đà Lạt,366,Khách sạn Vietsovpetro Đà Lạt,6.2,2021-08-15
9356,Tran T. M. H.,Đà Lạt,461,Pontus Hotel,6.4,2021-08-15
5954,Nguyen T. T.,Vũng Tàu,172,Khu nghỉ dưỡng Lan Rừng Phước Hải,10.0,2021-08-15
10670,Vu V. K.,Phú Quốc,150,Khu nghỉ dưỡng Arcadia Phú Quốc,8.5,2021-08-16
6006,Nguyen V. H.,Phú Quốc,540,The Shells Resort & Spa Phú Quốc,6.5,2021-08-17
745,Cong K. T.,Đà Lạt,515,Swiss-Belresort Tuyền Lâm - Đà Lạt,8.3,2021-08-18
1714,Duong N. D.,Đà Lạt,533,The Grace Hotel Dalat,9.7,2021-08-18
7910,Thanh T. N.,Quy Nhơn,227,Khách sạn ANYA Quy Nhơn,9.4,2021-08-18
9256,Tran N. T. N.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,9.1,2021-08-19
8755,Thuy T.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,9.1,2021-08-19
6403,Parichat S.,Nha Trang,548,V Hotel Nha Trang,6.0,2021-08-19
5384,Ngoc T. N.,Đà Nẵng,138,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,10.0,2021-08-20
8273,Thi N. H. N.,Vũng Tàu,497,Seaside Resort Vung Tau,8.5,2021-08-20
8223,Thi M. C. P.,Phú Quốc,540,The Shells Resort & Spa Phú Quốc,6.2,2021-08-21
67,Anh D. T.,Huế,114,Hương Giang Hotel Resort & Spa Huế,9.4,2021-08-21
6654,Pham T. T. M.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,8.5,2021-08-22
3764,Lao C. P.,Nha Trang,475,Rex Hotel and Apartment,6.1,2021-08-22
10785,Xuan H. N.,Đà Nẵng,386,La Beach Hotel,9.4,2021-08-23
8691,Thuy H. L. N.,Nha Trang,475,Rex Hotel and Apartment,6.0,2021-08-24
6643,Pham T. Q.,Hội An,117,Hội An Reverie Villas,6.0,2021-08-25
2137,Han M. C.,Đà Lạt,515,Swiss-Belresort Tuyền Lâm - Đà Lạt,9.7,2021-08-25
9843,Truong T. C. H.,Đà Nẵng,430,Muong Thanh Grand Da Nang Hotel,8.5,2021-08-27
5242,Ngoc A.,Phú Quốc,540,The Shells Resort & Spa Phú Quốc,9.7,2021-08-27
3709,Lam T. T.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,5.2,2021-08-27
6680,Phan A. T.,Nha Trang,304,Khách sạn Mường Thanh Luxury Nha Trang,6.0,2021-08-27
6014,Nguyen V. M. T.,Hội An,354,Khách sạn Thanh Bình 2,9.6,2021-08-27
4735,Minh H. N.,Vũng Tàu,497,Seaside Resort Vung Tau,6.8,2021-08-28
4873,Muthita R.,Đà Lạt,479,Royal Dalat Hotel,6.1,2021-08-29
7319,Quyen P.,Quy Nhơn,403,Ly Ky Hotel,6.0,2021-08-30
2440,Hoa D.,Đà Lạt,573,Vuong Gia Hotel,8.4,2021-08-30
5822,Nguyen T.,Phú Quốc,367,Khách sạn VinHolidays Fiesta Phú Quốc,6.4,2021-08-30
2442,Hoa H.,Phan Thiết,215,Khu nghỉ dưỡng The Sailing Bay Beach Phan Thiết,6.0,2021-08-31
1226,Dinh Q. T.,Đà Lạt,573,Vuong Gia Hotel,5.9,2021-08-31
4073,Le T. Q. A.,Phan Thiết,476,Romana Resort & Spa Phan Thiết,6,2021-09-01
538,Cao T. H. G.,Huế,270,Khách sạn Indochine Palace Huế,8,2021-09-01
4732,Minh H. M.,Phan Thiết,103,Hotel Minh Hang,9.0,2021-09-01
9373,Tran T. N. T.,Vũng Tàu,452,Oceanami Villas & Beach Club Long Hải,8.4,2021-09-02
5919,Nguyen T. N. D.,Đà Lạt,218,Khu nghỉ dưỡng Đà Lạt Wonder,6,2021-09-02
10429,Vo H. T. K.,Vũng Tàu,27,Bella VT Hotel,10.0,2021-09-02
6390,Oanh T. N. C.,Vũng Tàu,38,Can ho Melody Vung Tau - Your Homestay,7.0,2021-09-02
10731,Vy L. T.,Vũng Tàu,508,Sun Beach Hotel,7.0,2021-09-02
8001,The C. K. L.,Quy Nhơn,387,La Cactus Hotel,10.0,2021-09-02
5902,Nguyen T. M.,Quy Nhơn,534,The Kila Boutique Hotel,9.0,2021-09-02
7162,Quang B. P.,Vũng Tàu,463,Pullman Vung Tau,7.0,2021-09-03
3313,Kay L. T. K.,Đà Nẵng,471,Raon Hotel - STAY 24H,10.0,2021-09-03
7759,Thang H. M.,Quy Nhơn,387,La Cactus Hotel,6.0,2021-09-03
4071,Le T. P. T.,Đà Lạt,557,Victorian Hotel Dalat,5.8,2021-09-03
6129,Nhan H. T. M.,Vũng Tàu,468,RIO Hotel and Apartment,7.0,2021-09-03
9212,Tran M. T.,Đà Lạt,111,Hôtel Colline Dalat,6.0,2021-09-03
9132,Tran H. T. H.,Quy Nhơn,427,Mira Hotel,1.0,2021-09-03
5635,Nguyen L. D. T.,Nha Trang,455,Pavillon Garden Hotel Nha Trang,5.0,2021-09-03
1776,Duy C. M. H.,Phan Thiết,521,TTC Hotel Phan Thiết,7.0,2021-09-03
6461,Pham H. H.,Vũng Tàu,38,Can ho Melody Vung Tau - Your Homestay,4.0,2021-09-04
1836,Duyen M. L.,Đà Lạt,124,Khanh Uyen 1 Hotel,10.0,2021-09-04
1476,Doan T. M.,Huế,503,Silk Path Grand Huế Hotel & Spa,10,2021-09-04
8668,Thuy C. H. H.,Huế,453,Orchid Hotel,7.0,2021-09-04
10636,Vu T. H.,Đà Nẵng,417,Mercure Đà Nẵng French Village BanaHills,6.0,2021-09-04
6508,Pham L. L.,Nha Trang,442,Navada Beach Hotel,3.0,2021-09-04
7094,Phuong T. T.,Huế,105,Hue Nino Hotel,10.0,2021-09-04
4776,Minh N. T. N.,Huế,542,The Sunriver Boutique Hotel Hue,8.0,2021-09-04
6906,Phuc C. M.,Phú Quốc,495,Seashells Phú Quốc Hotel & Spa,9.6,2021-09-04
4354,Lu H. M.,Đà Nẵng,478,Rosetta Hotel Danang,10.0,2021-09-04
1800,Duy L. T.,Đà Lạt,125,Khanh Uyen 3 Hotel,9.0,2021-09-05
7104,Phylis H. H. N.,Phan Thiết,0,86 Homestay Phan Thiết,9.0,2021-09-05
341,Bryan T. H. H.,Nha Trang,431,Muong Thanh Luxury Khanh Hoa Hotel,8.0,2021-09-05
1951,Gotanhl B. H.,Quy Nhơn,415,Mento Hotel Quy Nhon,10.0,2021-09-05
7441,Son C. L. T.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,7.0,2021-09-05
10763,Xao N. P.,Quy Nhơn,246,Khách sạn FLC Luxury Quy Nhơn,6,2021-09-05
5378,Ngoc T. K. B.,Phú Quốc,435,Mövenpick Resort Waverly Phu Quoc,3.0,2021-09-05
10490,Vo T. K. P.,Vũng Tàu,356,Khách sạn The Cap Vũng Tàu,9.4,2021-09-05
8491,Thinh T.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,5.9,2021-09-05
10465,Vo N. X. Q.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,10.0,2021-09-05
1796,Duy L.,Vũng Tàu,452,Oceanami Villas & Beach Club Long Hải,5.4,2021-09-05
4089,Le T. T. T.,Đà Nẵng,532,The Garden Hotel and Apartment,6.0,2021-09-06
914,Dang T. D.,Đà Nẵng,417,Mercure Đà Nẵng French Village BanaHills,8.7,2021-09-07
9301,Tran S. S.,Vũng Tàu,333,Khách sạn Royal Vũng Tàu,8.5,2021-09-08
5335,Ngoc N.,Đà Nẵng,13,Angel Hotel Danang,9.7,2021-09-09
699,Chu Q. A.,Vũng Tàu,412,Melia Hồ Tràm Beach Resort,8.5,2021-09-09
8897,To Q. T.,Nha Trang,73,Gold Ocean Apartments Nha Trang,8.8,2021-09-09
3487,Kien D. N.,Huế,98,Hong Thien 1 Hotel,8.4,2021-09-09
8606,Thu T. T. T.,Đà Nẵng,459,Phuc Thanh Luxury Hotel,8.0,2021-09-10
8836,Tien T.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,9.4,2021-09-10
4013,Le T. D.,Phan Thiết,489,Sea Links Beach Resort & Golf,10.0,2021-09-11
6628,Pham T. M. T.,Đà Lạt,55,Dalat Wonder Resort,6.0,2021-09-11
3725,Lan C.,Vũng Tàu,452,Oceanami Villas & Beach Club Long Hải,5.9,2021-09-11
5269,Ngoc D. T. N.,Vũng Tàu,452,Oceanami Villas & Beach Club Long Hải,10.0,2021-09-11
6801,Phan T. T. X.,Đà Lạt,266,Khách sạn Hồng Tâm Đà Lạt,6.0,2021-09-11
5293,Ngoc H. P. T.,Vũng Tàu,27,Bella VT Hotel,5.9,2021-09-11
8367,Thi T. L.,Đà Nẵng,5,Alibaba Hotel Da Nang,6.0,2021-09-11
5535,Nguyen H. H. H.,Đà Lạt,1,AN Boutique Hotel - STAY 24H,7.0,2021-09-12
3096,Huynh H. N.,Nha Trang,455,Pavillon Garden Hotel Nha Trang,5.0,2021-09-12
7183,Quang H. T.,Đà Lạt,125,Khanh Uyen 3 Hotel,5.0,2021-09-12
8467,Thien T. H.,Nha Trang,94,Holi Panorama Nha Trang,5.0,2021-09-13
2011,Ha L. T. T.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,9.0,2021-09-13
5914,Nguyen T. N.,Phú Quốc,150,Khu nghỉ dưỡng Arcadia Phú Quốc,4.8,2021-09-14
5963,Nguyen T. T. L.,Huế,98,Hong Thien 1 Hotel,6.4,2021-09-14
7507,Ta B. L.,Đà Nẵng,56,Davue Hotel Da Nang,9.1,2021-09-15
3017,Huyen H.,Vũng Tàu,27,Bella VT Hotel,9.4,2021-09-16
5513,Nguyen H.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,6.0,2021-09-16
10800,Xuan Q. N.,Đà Nẵng,430,Muong Thanh Grand Da Nang Hotel,7.2,2021-09-17
4713,Minh D. L.,Huế,41,Century Riverside Hue,5.8,2021-09-19
2973,Huy H.,Vũng Tàu,447,Nolis Hotel Vung Tau,8.5,2021-09-19
8932,Toan T.,Phan Thiết,302,Khách sạn Mường Thanh Holiday Mũi Né,9.7,2021-09-19
423,Bui T. K. T.,Đà Lạt,533,The Grace Hotel Dalat,6.3,2021-09-19
5830,Nguyen T. B.,Đà Lạt,357,Khách sạn The Luxe Đà Lạt,6.0,2021-09-20
5018,Nga N.,Phú Quốc,150,Khu nghỉ dưỡng Arcadia Phú Quốc,6.3,2021-09-20
9224,Tran N. D. K.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,8.5,2021-09-21
1611,Dung D.,Nha Trang,94,Holi Panorama Nha Trang,5.6,2021-09-21
8161,Thi K. D. N.,Vũng Tàu,452,Oceanami Villas & Beach Club Long Hải,6.1,2021-09-21
4474,Luyen H. T.,Hội An,301,Khách sạn Mường Thanh Holiday Hội An,9.7,2021-09-21
7167,Quang C. T.,Huế,542,The Sunriver Boutique Hotel Hue,5.6,2021-09-22
5862,Nguyen T. H. D.,Đà Nẵng,395,Le House Boutique Hotel,6.0,2021-09-22
3490,Kien K. H.,Phú Quốc,150,Khu nghỉ dưỡng Arcadia Phú Quốc,4.8,2021-09-23
5700,Nguyen M. T.,Đà Lạt,394,Larita Da Lat Boutique Hotel,6.0,2021-09-24
2681,Hoang T. M.,Phú Quốc,481,S Bungalow Phu Quoc,5.9,2021-09-25
10033,Tung L. N.,Đà Lạt,394,Larita Da Lat Boutique Hotel,10.0,2021-09-25
943,Dang T. S.,Quy Nhơn,33,Blue Sea Hotel Quy Nhon,6.0,2021-09-27
2767,Hong N.,Vũng Tàu,172,Khu nghỉ dưỡng Lan Rừng Phước Hải,9.4,2021-09-28
5794,Nguyen P. T.,Phú Quốc,549,VARIA Hotel,9.7,2021-09-29
5823,Nguyen T. A.,Nha Trang,19,Aroma Nha Trang Boutique Hotel,6.6,2021-09-29
2617,Hoang N. D. T.,Đà Nẵng,138,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,9.3,2021-09-30
9399,Tran T. T. T.,Đà Nẵng,56,Davue Hotel Da Nang,4.8,2021-09-30
7203,Quang N. C.,Vũng Tàu,447,Nolis Hotel Vung Tau,6.0,2021-09-30
10543,Vu C.,Nha Trang,343,Khách sạn Senkotel Nha Trang,6.0,2021-09-30
5857,Nguyen T. H.,Quy Nhơn,226,Khách sạn ANYA Premier Quy Nhơn,10,2021-10-01
9426,Tran V. Q.,Vũng Tàu,358,Khách sạn The Secret Côn Đảo,7,2021-10-01
2236,Hao T. L. H.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,9.0,2021-10-01
4715,Minh H.,Huế,8,Amona Hotel,9.7,2021-10-01
5914,Nguyen T. N.,Đà Nẵng,373,Khách sạn Zalo Sea,5.8,2021-10-01
10277,Vi B. D.,Đà Lạt,54,Dalat Home Villa,9.7,2021-10-01
5398,Ngoc V. A. D.,Vũng Tàu,447,Nolis Hotel Vung Tau,10.0,2021-10-01
6533,Pham N.,Vũng Tàu,172,Khu nghỉ dưỡng Lan Rừng Phước Hải,9.4,2021-10-01
8188,Thi K. T. N.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,6.9,2021-10-01
2877,Hung C. N.,Đà Lạt,111,Hôtel Colline Dalat,9.7,2021-10-01
2235,Hao N. H.,Nha Trang,51,DTX Hotel Nha Trang,7.0,2021-10-01
4678,Mau M. N.,Đà Lạt,407,M Hotel Đà Lạt,10.0,2021-10-01
5572,Nguyen H. T.,Phú Quốc,482,SOL by Meliá Phu Quoc,7.0,2021-10-02
6567,Pham P. L.,Phan Thiết,521,TTC Hotel Phan Thiết,1.0,2021-10-02
5954,Nguyen T. T.,Đà Lạt,160,Khu nghỉ dưỡng Edensee Lake Resort & Spa Đà Lạt,9.1,2021-10-02
4316,Long K. L.,Quy Nhơn,11,An Ngân Phú Hotel,7.0,2021-10-02
2251,Hien B. H. M.,Huế,41,Century Riverside Hue,9.0,2021-10-03
8139,Thi H. T.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,7.0,2021-10-03
2622,Hoang N. M.,Phú Quốc,482,SOL by Meliá Phu Quoc,9.0,2021-10-03
135,Anh T. K. T.,Vũng Tàu,38,Can ho Melody Vung Tau - Your Homestay,10.0,2021-10-03
7579,Tam L. T. T.,Vũng Tàu,576,ibis Styles Vung Tau,10.0,2021-10-03
10053,Tuong L. H.,Phú Quốc,448,Novotel Phu Quoc Resort,10.0,2021-10-03
4175,Linh H. H.,Phan Thiết,424,Minh Hien Hotel,7.0,2021-10-03
7531,Ta T. T. H.,Quy Nhơn,307,Khách sạn Mường Thanh Quy Nhơn,5.7,2021-10-03
464,Bui V. T. T.,Phan Thiết,215,Khu nghỉ dưỡng The Sailing Bay Beach Phan Thiết,6.7,2021-10-03
7494,Suny S.,Hội An,117,Hội An Reverie Villas,6.0,2021-10-03
9002,Tram L. D. T.,Đà Nẵng,539,The Secret Garden Hostel,6.0,2021-10-04
6868,Phong N. T.,Vũng Tàu,100,Hotel Hoai Anh,3.0,2021-10-04
8685,Thuy H. H.,Nha Trang,431,Muong Thanh Luxury Khanh Hoa Hotel,7.0,2021-10-04
9104,Tran H. H.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,9.0,2021-10-04
9337,Tran T. H. T.,Vũng Tàu,571,Vung Tau Melody Apartment,8.0,2021-10-04
7788,Thanh C. T. M.,Đà Lạt,125,Khanh Uyen 3 Hotel,8.0,2021-10-04
4692,Mi T. H.,Phan Thiết,521,TTC Hotel Phan Thiết,8.0,2021-10-04
4336,Long T. T.,Huế,41,Century Riverside Hue,8.0,2021-10-04
10585,Vu L. K.,Phú Quốc,494,Seashells Phu Quoc Hotel & Spa,8.0,2021-10-04
361,Bui H. D. H.,Đà Nẵng,459,Phuc Thanh Luxury Hotel,10.0,2021-10-04
8925,Toan L. H. T.,Đà Nẵng,417,Mercure Đà Nẵng French Village BanaHills,5.0,2021-10-04
1133,Diep C. T.,Quy Nhơn,153,Khu nghỉ dưỡng Casa Marina Quy Nhơn,7.0,2021-10-04
3887,Le L. C.,Phú Quốc,482,SOL by Meliá Phu Quoc,8.0,2021-10-04
2742,Hong H. L. H.,Nha Trang,548,V Hotel Nha Trang,9.0,2021-10-04
266,Bich H. M. L.,Vũng Tàu,571,Vung Tau Melody Apartment,10.0,2021-10-04
7294,Quy T. D. T.,Phú Quốc,107,Huong Giang Bungalow,5.0,2021-10-04
5857,Nguyen T. H.,Vũng Tàu,375,Khách sạn ibis Styles Vũng Tàu,8,2021-10-04
4894,My H. T. T.,Vũng Tàu,27,Bella VT Hotel,8.0,2021-10-04
6078,Nguyet M. T.,Vũng Tàu,571,Vung Tau Melody Apartment,9.0,2021-10-04
5972,Nguyen T. T. T.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,10,2021-10-04
7824,Thanh K. H.,Vũng Tàu,576,ibis Styles Vung Tau,7.0,2021-10-05
8222,Thi M. C. M.,Nha Trang,431,Muong Thanh Luxury Khanh Hoa Hotel,7.0,2021-10-05
6283,Nhung H. H. T.,Đà Lạt,1,AN Boutique Hotel - STAY 24H,10.0,2021-10-05
7428,Sindha C. W.,Huế,289,Khách sạn Meliá Vinpearl Huế,9.7,2021-10-05
5190,Ngo T. D. X.,Vũng Tàu,323,Khách sạn Premier Pearl Vũng Tàu,6.3,2021-10-05
3399,Khanh L. D.,Đà Lạt,212,Khu nghỉ dưỡng Terracotta Đà Lạt,8.8,2021-10-05
2775,Hong N. T.,Vũng Tàu,571,Vung Tau Melody Apartment,7.0,2021-10-05
983,Dany H. H. T.,Đà Lạt,522,TTR An Nam Apart Hotel,10.0,2021-10-06
1236,Dinh T. H. N.,Đà Lạt,318,Khách sạn Phương Uyên Đà Lạt,8.4,2021-10-07
863,Dang H. P.,Đà Lạt,123,K Boutique Hotel in Dalat,9.7,2021-10-08
5914,Nguyen T. N.,Quy Nhơn,86,Hoang Yen Canary Hotel Quy Nhon,5.8,2021-10-09
2525,Hoang C. N.,Phan Thiết,487,Sandunes Beach Resort and Spa,8.5,2021-10-10
5700,Nguyen M. T.,Phú Quốc,537,The Palmy Phú Quốc Resort & Spa,4.5,2021-10-10
2922,Huong H.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,4.8,2021-10-10
432,Bui T. N. A.,Quy Nhơn,403,Ly Ky Hotel,7.1,2021-10-11
8491,Thinh T.,Phan Thiết,294,Khách sạn Minh Hùng,8.3,2021-10-11
5352,Ngoc P. L.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,6.5,2021-10-11
1908,Giang H. K.,Vũng Tàu,576,ibis Styles Vung Tau,10.0,2021-10-12
2608,Hoang M. Q.,Nha Trang,347,Khách sạn Sun City Nha Trang,9.4,2021-10-12
9835,Truong Q. T.,Vũng Tàu,27,Bella VT Hotel,6.4,2021-10-12
1303,Do H. T. L.,Đà Lạt,357,Khách sạn The Luxe Đà Lạt,9.7,2021-10-13
5503,Nguyen D. T. B.,Vũng Tàu,172,Khu nghỉ dưỡng Lan Rừng Phước Hải,6.2,2021-10-13
10062,Tuong V.,Đà Lạt,573,Vuong Gia Hotel,6.1,2021-10-14
8160,Thi K. D. H.,Vũng Tàu,412,Melia Hồ Tràm Beach Resort,9.7,2021-10-14
5857,Nguyen T. H.,Đà Nẵng,430,Muong Thanh Grand Da Nang Hotel,6.0,2021-10-14
4442,Luong N. A.,Quy Nhơn,86,Hoang Yen Canary Hotel Quy Nhon,6.1,2021-10-15
5335,Ngoc N.,Vũng Tàu,323,Khách sạn Premier Pearl Vũng Tàu,9.7,2021-10-15
2695,Hoang T. T. H.,Nha Trang,73,Gold Ocean Apartments Nha Trang,8.5,2021-10-16
8273,Thi N. H. N.,Đà Nẵng,373,Khách sạn Zalo Sea,9.7,2021-10-16
4445,Luong N. K. T.,Nha Trang,413,Melissa Hotel Nha Trang,8.5,2021-10-16
9112,Tran H. K.,Đà Nẵng,386,La Beach Hotel,6.0,2021-10-17
5997,Nguyen V.,Đà Nẵng,430,Muong Thanh Grand Da Nang Hotel,6.4,2021-10-17
866,Dang H. T.,Đà Lạt,1,AN Boutique Hotel - STAY 24H,8.0,2021-10-17
9362,Tran T. N.,Nha Trang,343,Khách sạn Senkotel Nha Trang,9.7,2021-10-18
5857,Nguyen T. H.,Đà Nẵng,386,La Beach Hotel,8.5,2021-10-18
4765,Minh N.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,9.1,2021-10-18
8434,Thi X. H. D.,Huế,300,Khách sạn Mường Thanh Holiday Huế,9.4,2021-10-18
9721,Trung M.,Đà Lạt,573,Vuong Gia Hotel,9.4,2021-10-18
7942,Thao H. H.,Huế,439,Nam Phương Riverside Villa,6.0,2021-10-19
5928,Nguyen T. N. T.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,8.5,2021-10-19
3951,Le N. T.,Phú Quốc,561,VinOasis Phu Quoc,6.3,2021-10-19
6525,Pham M. N.,Đà Lạt,55,Dalat Wonder Resort,6.0,2021-10-19
2496,Hoai T. V.,Đà Lạt,113,Hưng Nguyên Valley Đà Lạt,8.5,2021-10-19
3233,Huynh T. T. T.,Đà Lạt,55,Dalat Wonder Resort,6.1,2021-10-20
5972,Nguyen T. T. T.,Hội An,536,The Nam An Villa Hoi An,9.7,2021-10-20
5059,Ngan T.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,6.0,2021-10-21
63,Anh D.,Quy Nhơn,449,O.Six Resort,4.8,2021-10-21
5935,Nguyen T. P. D.,Đà Nẵng,417,Mercure Đà Nẵng French Village BanaHills,8.4,2021-10-22
5886,Nguyen T. K. P.,Huế,544,TinTin Hostel,9.7,2021-10-22
8909,To T. T.,Đà Lạt,111,Hôtel Colline Dalat,9.7,2021-10-23
10424,Vo H. N.,Huế,98,Hong Thien 1 Hotel,8.8,2021-10-25
4039,Le T. L.,Vũng Tàu,249,Khách sạn Fusion Suites Vũng Tàu,5.8,2021-10-25
1227,Dinh S. H.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,6.2,2021-10-25
5272,Ngoc H.,Vũng Tàu,420,Milan Homestay - The Song Vung Tau,8.5,2021-10-26
10139,Uyen M. N.,Huế,542,The Sunriver Boutique Hotel Hue,9.1,2021-10-26
6439,Pham D. H.,Đà Lạt,42,Cereja Hotel & Resort Đà Lạt,6.3,2021-10-27
3030,Huyen K. P.,Vũng Tàu,269,Khách sạn Imperial Vũng Tàu,9.7,2021-10-28
2100,Hai Q.,Hội An,457,Pho Hoi 1 Hotel,9.7,2021-10-28
1204,Dinh K. T.,Đà Lạt,515,Swiss-Belresort Tuyền Lâm - Đà Lạt,6.4,2021-10-28
8334,Thi T.,Đà Nẵng,13,Angel Hotel Danang,9.7,2021-10-28
5754,Nguyen N. T.,Huế,289,Khách sạn Meliá Vinpearl Huế,9.7,2021-10-28
2735,Hong G.,Vũng Tàu,261,Khách sạn Hoàng Yến,5.5,2021-10-28
4659,Manh M. D. K.,Đà Lạt,1,AN Boutique Hotel - STAY 24H,6.0,2021-10-28
2698,Hoang T. T. N.,Hội An,457,Pho Hoi 1 Hotel,5.1,2021-10-29
4425,Luo L.,Đà Nẵng,430,Muong Thanh Grand Da Nang Hotel,6.3,2021-10-29
